index,0,1,2,3
Storm,0.09848592655493761,0.1168808344481667,0.04673360315483604,0.018665870307472455
Precipitation,0.10048338424180592,0.10690019661606613,0.040046872837968726,0.1416590429023425
Snow,1.1139068649712383,6.882234669659211,0.6302511415525115,1.0976617065248693
Fog,2.181635675745172,3.0191205438912663,11.765109139338593,3.1462150245838454
Rain,3.5709125991730226,6.8057689632233975,5.529399301231493,9.822948972647454
